FileName,Class,MoreThanOnePerson,HighLevelCategory
Img_5808.jpg,pouring_liquid,NO,Social_LeisureActivities
Img_2422.jpg,walking_the_dog,NO,OutdoorActivities
Img_75.jpg,watching_TV,YES,Social_LeisureActivities
Img_1040.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_1742.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_7304.jpg,riding_a_horse,YES,Sports_Recreation
Img_2775.jpg,climbing,NO,OutdoorActivities
Img_9515.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_6645.jpg,shooting_an_arrow,YES,Sports_Recreation
Img_1139.jpg,holding_an_umbrella,NO,AnimalCare
Img_757.jpg,fixing_a_bike,YES,MaintenanceRepair
Img_1449.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_1245.jpg,running,NO,OutdoorActivities
Img_2239.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_1043.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_7861.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_5570.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_6026.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_5675.jpg,brushing_teeth,YES,PersonalCare_Hygiene
Img_9406.jpg,walking_the_dog,NO,OutdoorActivities
Img_7093.jpg,pushing_a_cart,NO,OutdoorActivities
Img_2476.jpg,cutting_vegetables,YES,HouseholdActivities
Img_5894.jpg,feeding_a_horse,YES,AnimalCare
Img_180.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_1134.jpg,drinking,YES,Social_LeisureActivities
Img_9023.jpg,cooking,NO,HouseholdActivities
Img_5397.jpg,reading,NO,Artistic_MusicalActivities
Img_6650.jpg,applauding,YES,Social_LeisureActivities
Img_8774.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_8226.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_5522.jpg,fishing,NO,OutdoorActivities
Img_7297.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_3665.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_9255.jpg,cleaning_the_floor,YES,HouseholdActivities
Img_3972.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_952.jpg,riding_a_horse,NO,Sports_Recreation
Img_6853.jpg,drinking,NO,Social_LeisureActivities
Img_1936.jpg,jumping,NO,Sports_Recreation
Img_6657.jpg,holding_an_umbrella,NO,AnimalCare
Img_5547.jpg,riding_a_bike,NO,Sports_Recreation
Img_8508.jpg,playing_guitar,YES,Artistic_MusicalActivities
Img_3507.jpg,pushing_a_cart,YES,OutdoorActivities
Img_9487.jpg,drinking,NO,Social_LeisureActivities
Img_5322.jpg,feeding_a_horse,YES,AnimalCare
Img_2189.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_5204.jpg,cooking,YES,HouseholdActivities
Img_196.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_5140.jpg,smoking,NO,Social_LeisureActivities
Img_3268.jpg,brushing_teeth,YES,PersonalCare_Hygiene
Img_565.jpg,smoking,NO,Social_LeisureActivities
Img_8343.jpg,walking_the_dog,YES,OutdoorActivities
Img_4484.jpg,applauding,NO,Social_LeisureActivities
Img_2453.jpg,gardening,NO,HouseholdActivities
Img_3942.jpg,jumping,NO,Sports_Recreation
Img_7783.jpg,feeding_a_horse,NO,AnimalCare
Img_3464.jpg,taking_photos,NO,Artistic_MusicalActivities
Img_128.jpg,jumping,NO,Sports_Recreation
Img_4597.jpg,riding_a_horse,NO,Sports_Recreation
Img_3776.jpg,walking_the_dog,NO,OutdoorActivities
Img_3917.jpg,walking_the_dog,NO,OutdoorActivities
Img_3400.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_5027.jpg,fixing_a_car,YES,MaintenanceRepair
Img_273.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_8928.jpg,texting_message,NO,Communication_Technology
Img_6870.jpg,climbing,NO,OutdoorActivities
Img_4162.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_2975.jpg,drinking,YES,Social_LeisureActivities
Img_6810.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_2635.jpg,riding_a_bike,NO,Sports_Recreation
Img_842.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_5031.jpg,cooking,NO,HouseholdActivities
Img_7508.jpg,reading,NO,Artistic_MusicalActivities
Img_1732.jpg,walking_the_dog,NO,OutdoorActivities
Img_456.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_9494.jpg,riding_a_horse,NO,Sports_Recreation
Img_5963.jpg,cutting_vegetables,NO,HouseholdActivities
Img_8613.jpg,riding_a_horse,NO,Sports_Recreation
Img_448.jpg,applauding,YES,Social_LeisureActivities
Img_968.jpg,jumping,NO,Sports_Recreation
Img_5009.jpg,holding_an_umbrella,YES,AnimalCare
Img_8004.jpg,climbing,YES,OutdoorActivities
Img_7158.jpg,washing_dishes,NO,PersonalCare_Hygiene
Img_4098.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_5225.jpg,throwing_frisby,NO,Sports_Recreation
Img_710.jpg,climbing,YES,OutdoorActivities
Img_2302.jpg,walking_the_dog,NO,OutdoorActivities
Img_4022.jpg,phoning,YES,Communication_Technology
Img_2899.jpg,using_a_computer,NO,Communication_Technology
Img_4147.jpg,smoking,NO,Social_LeisureActivities
Img_3478.jpg,running,NO,OutdoorActivities
Img_3528.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_5789.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_4007.jpg,applauding,YES,Social_LeisureActivities
Img_1485.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_5022.jpg,riding_a_horse,NO,Sports_Recreation
Img_4938.jpg,jumping,NO,Sports_Recreation
Img_1993.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_3568.jpg,pushing_a_cart,YES,OutdoorActivities
Img_7718.jpg,walking_the_dog,YES,OutdoorActivities
Img_1019.jpg,fishing,NO,OutdoorActivities
Img_6314.jpg,riding_a_horse,YES,Sports_Recreation
Img_8015.jpg,blowing_bubbles,YES,Social_LeisureActivities
Img_9074.jpg,watching_TV,NO,Social_LeisureActivities
Img_2792.jpg,cooking,NO,HouseholdActivities
Img_6580.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_4377.jpg,cooking,NO,HouseholdActivities
Img_5654.jpg,fixing_a_car,NO,MaintenanceRepair
Img_6813.jpg,reading,NO,Artistic_MusicalActivities
Img_8604.jpg,phoning,NO,Communication_Technology
Img_7071.jpg,pushing_a_cart,NO,OutdoorActivities
Img_1325.jpg,walking_the_dog,NO,OutdoorActivities
Img_5125.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_4013.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_2496.jpg,running,NO,OutdoorActivities
Img_1311.jpg,holding_an_umbrella,NO,AnimalCare
Img_3673.jpg,watching_TV,NO,Social_LeisureActivities
Img_9165.jpg,brushing_teeth,NO,PersonalCare_Hygiene
Img_2999.jpg,jumping,NO,Sports_Recreation
Img_3783.jpg,reading,NO,Artistic_MusicalActivities
Img_4871.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_629.jpg,washing_dishes,YES,PersonalCare_Hygiene
Img_7608.jpg,fishing,YES,OutdoorActivities
Img_3033.jpg,applauding,NO,Social_LeisureActivities
Img_2249.jpg,climbing,NO,OutdoorActivities
Img_3765.jpg,looking_through_a_microscope,YES,Observation_Exploration
Img_8644.jpg,applauding,NO,Social_LeisureActivities
Img_7002.jpg,rowing_a_boat,NO,OutdoorActivities
Img_7247.jpg,running,YES,OutdoorActivities
Img_5300.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_1570.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_240.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_7844.jpg,riding_a_bike,NO,Sports_Recreation
Img_670.jpg,drinking,NO,Social_LeisureActivities
Img_4947.jpg,reading,NO,Artistic_MusicalActivities
Img_1694.jpg,fixing_a_bike,YES,MaintenanceRepair
Img_7424.jpg,waving_hands,YES,Social_LeisureActivities
Img_5758.jpg,brushing_teeth,YES,PersonalCare_Hygiene
Img_3910.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_9374.jpg,cleaning_the_floor,NO,HouseholdActivities
Img_6808.jpg,looking_through_a_microscope,NO,Observation_Exploration
Img_9398.jpg,cooking,NO,HouseholdActivities
Img_1182.jpg,feeding_a_horse,NO,AnimalCare
Img_4287.jpg,fixing_a_car,NO,MaintenanceRepair
Img_464.jpg,cooking,YES,HouseholdActivities
Img_3616.jpg,walking_the_dog,YES,OutdoorActivities
Img_7009.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_9341.jpg,smoking,NO,Social_LeisureActivities
Img_6228.jpg,applauding,YES,Social_LeisureActivities
Img_6489.jpg,holding_an_umbrella,YES,AnimalCare
Img_5156.jpg,riding_a_horse,NO,Sports_Recreation
Img_478.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_8263.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_6798.jpg,running,NO,OutdoorActivities
Img_328.jpg,jumping,NO,Sports_Recreation
Img_1893.jpg,rowing_a_boat,NO,OutdoorActivities
Img_2898.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_2649.jpg,cutting_trees,NO,MaintenanceRepair
Img_2697.jpg,phoning,NO,Communication_Technology
Img_3773.jpg,applauding,YES,Social_LeisureActivities
Img_2611.jpg,riding_a_horse,NO,Sports_Recreation
Img_3822.jpg,riding_a_horse,NO,Sports_Recreation
Img_3283.jpg,using_a_computer,NO,Communication_Technology
Img_5083.jpg,riding_a_horse,NO,Sports_Recreation
Img_9523.jpg,looking_through_a_microscope,YES,Observation_Exploration
Img_7810.jpg,feeding_a_horse,NO,AnimalCare
Img_7175.jpg,throwing_frisby,NO,Sports_Recreation
Img_6418.jpg,cutting_trees,YES,MaintenanceRepair
Img_6171.jpg,riding_a_horse,NO,Sports_Recreation
Img_4750.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_5707.jpg,applauding,NO,Social_LeisureActivities
Img_1780.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_426.jpg,fishing,YES,OutdoorActivities
Img_1611.jpg,applauding,YES,Social_LeisureActivities
Img_8017.jpg,playing_guitar,YES,Artistic_MusicalActivities
Img_7918.jpg,jumping,NO,Sports_Recreation
Img_6452.jpg,walking_the_dog,YES,OutdoorActivities
Img_9342.jpg,riding_a_horse,YES,Sports_Recreation
Img_8234.jpg,applauding,YES,Social_LeisureActivities
Img_2793.jpg,brushing_teeth,NO,PersonalCare_Hygiene
Img_3381.jpg,reading,YES,Artistic_MusicalActivities
Img_6706.jpg,blowing_bubbles,YES,Social_LeisureActivities
Img_1961.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_4412.jpg,pushing_a_cart,NO,OutdoorActivities
Img_9404.jpg,pushing_a_cart,YES,OutdoorActivities
Img_1434.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_2385.jpg,drinking,NO,Social_LeisureActivities
Img_1402.jpg,reading,NO,Artistic_MusicalActivities
Img_4887.jpg,riding_a_horse,NO,Sports_Recreation
Img_5877.jpg,feeding_a_horse,NO,AnimalCare
Img_3112.jpg,cooking,YES,HouseholdActivities
Img_6731.jpg,watching_TV,NO,Social_LeisureActivities
Img_922.jpg,fixing_a_car,NO,MaintenanceRepair
Img_9394.jpg,cleaning_the_floor,YES,HouseholdActivities
Img_6152.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_5232.jpg,feeding_a_horse,NO,AnimalCare
Img_5599.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_4644.jpg,climbing,NO,OutdoorActivities
Img_4858.jpg,drinking,NO,Social_LeisureActivities
Img_9111.jpg,cooking,YES,HouseholdActivities
Img_4084.jpg,playing_guitar,YES,Artistic_MusicalActivities
Img_5503.jpg,reading,NO,Artistic_MusicalActivities
Img_3767.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_6269.jpg,feeding_a_horse,YES,AnimalCare
Img_9046.jpg,running,YES,OutdoorActivities
Img_1568.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_664.jpg,walking_the_dog,NO,OutdoorActivities
Img_1120.jpg,waving_hands,YES,Social_LeisureActivities
Img_377.jpg,pushing_a_cart,YES,OutdoorActivities
Img_3410.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_4382.jpg,brushing_teeth,YES,PersonalCare_Hygiene
Img_7600.jpg,using_a_computer,NO,Communication_Technology
Img_5348.jpg,using_a_computer,NO,Communication_Technology
Img_2287.jpg,blowing_bubbles,YES,Social_LeisureActivities
Img_889.jpg,washing_dishes,NO,PersonalCare_Hygiene
Img_3194.jpg,walking_the_dog,NO,OutdoorActivities
Img_3877.jpg,washing_dishes,NO,PersonalCare_Hygiene
Img_1830.jpg,cutting_vegetables,NO,HouseholdActivities
Img_428.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_3105.jpg,watching_TV,NO,Social_LeisureActivities
Img_7524.jpg,using_a_computer,NO,Communication_Technology
Img_9062.jpg,walking_the_dog,NO,OutdoorActivities
Img_2709.jpg,writing_on_a_book,YES,Artistic_MusicalActivities
Img_142.jpg,riding_a_bike,NO,Sports_Recreation
Img_6099.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_845.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_2300.jpg,feeding_a_horse,NO,AnimalCare
Img_7347.jpg,feeding_a_horse,YES,AnimalCare
Img_3555.jpg,walking_the_dog,YES,OutdoorActivities
Img_5741.jpg,fishing,YES,OutdoorActivities
Img_56.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_5307.jpg,looking_through_a_telescope,YES,Observation_Exploration
Img_8720.jpg,reading,NO,Artistic_MusicalActivities
Img_4169.jpg,holding_an_umbrella,NO,AnimalCare
Img_8442.jpg,fishing,NO,OutdoorActivities
Img_2523.jpg,gardening,NO,HouseholdActivities
Img_5855.jpg,riding_a_horse,NO,Sports_Recreation
Img_3971.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_9447.jpg,cutting_trees,NO,MaintenanceRepair
Img_7431.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_4141.jpg,pushing_a_cart,YES,OutdoorActivities
Img_1654.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_5951.jpg,jumping,NO,Sports_Recreation
Img_9199.jpg,cleaning_the_floor,NO,HouseholdActivities
Img_3240.jpg,cutting_vegetables,NO,HouseholdActivities
Img_3360.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_663.jpg,using_a_computer,NO,Communication_Technology
Img_4544.jpg,cooking,NO,HouseholdActivities
Img_2628.jpg,cutting_trees,YES,MaintenanceRepair
Img_8724.jpg,watching_TV,YES,Social_LeisureActivities
Img_1674.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_279.jpg,running,NO,OutdoorActivities
Img_5421.jpg,looking_through_a_microscope,YES,Observation_Exploration
Img_2587.jpg,pushing_a_cart,YES,OutdoorActivities
Img_8475.jpg,watching_TV,NO,Social_LeisureActivities
Img_1719.jpg,cooking,NO,HouseholdActivities
Img_4822.jpg,cooking,NO,HouseholdActivities
Img_695.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_5483.jpg,applauding,NO,Social_LeisureActivities
Img_3316.jpg,fixing_a_car,NO,MaintenanceRepair
Img_7022.jpg,fixing_a_car,NO,MaintenanceRepair
Img_9139.jpg,fixing_a_car,YES,MaintenanceRepair
Img_4889.jpg,cooking,NO,HouseholdActivities
Img_8955.jpg,riding_a_horse,NO,Sports_Recreation
Img_8563.jpg,phoning,NO,Communication_Technology
Img_5683.jpg,walking_the_dog,YES,OutdoorActivities
Img_9519.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_2165.jpg,texting_message,NO,Communication_Technology
Img_1621.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_8207.jpg,drinking,NO,Social_LeisureActivities
Img_7863.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_6197.jpg,running,NO,OutdoorActivities
Img_1773.jpg,feeding_a_horse,NO,AnimalCare
Img_5216.jpg,feeding_a_horse,NO,AnimalCare
Img_5379.jpg,cooking,NO,HouseholdActivities
Img_7700.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_3893.jpg,drinking,NO,Social_LeisureActivities
Img_7065.jpg,texting_message,YES,Communication_Technology
Img_8631.jpg,pushing_a_cart,YES,OutdoorActivities
Img_5678.jpg,reading,NO,Artistic_MusicalActivities
Img_8859.jpg,fixing_a_bike,YES,MaintenanceRepair
Img_5338.jpg,cooking,NO,HouseholdActivities
Img_635.jpg,applauding,YES,Social_LeisureActivities
Img_928.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_60.jpg,drinking,NO,Social_LeisureActivities
Img_4548.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_8027.jpg,watching_TV,YES,Social_LeisureActivities
Img_2641.jpg,pushing_a_cart,YES,OutdoorActivities
Img_6656.jpg,writing_on_a_book,YES,Artistic_MusicalActivities
Img_8773.jpg,using_a_computer,YES,Communication_Technology
Img_6601.jpg,fixing_a_car,NO,MaintenanceRepair
Img_5862.jpg,pushing_a_cart,YES,OutdoorActivities
Img_4273.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_1661.jpg,riding_a_bike,NO,Sports_Recreation
Img_4935.jpg,gardening,NO,HouseholdActivities
Img_2420.jpg,cutting_trees,NO,MaintenanceRepair
Img_8498.jpg,using_a_computer,YES,Communication_Technology
Img_451.jpg,watching_TV,YES,Social_LeisureActivities
Img_7145.jpg,cooking,NO,HouseholdActivities
Img_3118.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_7666.jpg,running,NO,OutdoorActivities
Img_5633.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_2087.jpg,phoning,NO,Communication_Technology
Img_6512.jpg,riding_a_bike,YES,Sports_Recreation
Img_4369.jpg,watching_TV,NO,Social_LeisureActivities
Img_7095.jpg,gardening,NO,HouseholdActivities
Img_7688.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_3224.jpg,holding_an_umbrella,NO,AnimalCare
Img_2604.jpg,fixing_a_car,NO,MaintenanceRepair
Img_69.jpg,cooking,NO,HouseholdActivities
Img_5209.jpg,jumping,NO,Sports_Recreation
Img_7427.jpg,writing_on_a_book,NO,Artistic_MusicalActivities
Img_8674.jpg,throwing_frisby,NO,Sports_Recreation
Img_1537.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_5053.jpg,walking_the_dog,YES,OutdoorActivities
Img_8880.jpg,fixing_a_bike,YES,MaintenanceRepair
Img_3402.jpg,cooking,NO,HouseholdActivities
Img_7636.jpg,feeding_a_horse,NO,AnimalCare
Img_3119.jpg,feeding_a_horse,NO,AnimalCare
Img_3011.jpg,writing_on_a_book,YES,Artistic_MusicalActivities
Img_1512.jpg,taking_photos,YES,Artistic_MusicalActivities
Img_3276.jpg,watching_TV,NO,Social_LeisureActivities
Img_500.jpg,reading,NO,Artistic_MusicalActivities
Img_5243.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_8778.jpg,feeding_a_horse,NO,AnimalCare
Img_1737.jpg,pushing_a_cart,YES,OutdoorActivities
Img_5733.jpg,reading,NO,Artistic_MusicalActivities
Img_3427.jpg,looking_through_a_telescope,YES,Observation_Exploration
Img_3465.jpg,cutting_vegetables,NO,HouseholdActivities
Img_1541.jpg,running,NO,OutdoorActivities
Img_3187.jpg,riding_a_horse,NO,Sports_Recreation
Img_1048.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_4620.jpg,throwing_frisby,NO,Sports_Recreation
Img_7586.jpg,cutting_trees,NO,MaintenanceRepair
Img_2710.jpg,reading,NO,Artistic_MusicalActivities
Img_8882.jpg,cutting_vegetables,YES,HouseholdActivities
Img_3005.jpg,jumping,NO,Sports_Recreation
Img_5250.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_1937.jpg,holding_an_umbrella,NO,AnimalCare
Img_4094.jpg,running,NO,OutdoorActivities
Img_2240.jpg,phoning,NO,Communication_Technology
Img_1751.jpg,texting_message,NO,Communication_Technology
Img_2498.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_5194.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_3212.jpg,playing_guitar,YES,Artistic_MusicalActivities
Img_655.jpg,fishing,YES,OutdoorActivities
Img_6638.jpg,holding_an_umbrella,YES,AnimalCare
Img_1833.jpg,applauding,YES,Social_LeisureActivities
Img_2605.jpg,texting_message,NO,Communication_Technology
Img_8140.jpg,applauding,YES,Social_LeisureActivities
Img_7172.jpg,looking_through_a_telescope,YES,Observation_Exploration
Img_6911.jpg,writing_on_a_board,NO,Artistic_MusicalActivities
Img_4533.jpg,fixing_a_bike,NO,MaintenanceRepair
Img_2811.jpg,smoking,YES,Social_LeisureActivities
Img_3799.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_9010.jpg,fishing,YES,OutdoorActivities
Img_5612.jpg,cooking,NO,HouseholdActivities
Img_7324.jpg,jumping,NO,Sports_Recreation
Img_244.jpg,applauding,YES,Social_LeisureActivities
Img_9182.jpg,writing_on_a_book,YES,Artistic_MusicalActivities
Img_4077.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_6305.jpg,using_a_computer,YES,Communication_Technology
Img_791.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_7411.jpg,using_a_computer,NO,Communication_Technology
Img_4127.jpg,gardening,NO,HouseholdActivities
Img_467.jpg,cutting_vegetables,NO,HouseholdActivities
Img_5928.jpg,pushing_a_cart,NO,OutdoorActivities
Img_6283.jpg,fishing,NO,OutdoorActivities
Img_2007.jpg,fishing,NO,OutdoorActivities
Img_2563.jpg,applauding,NO,Social_LeisureActivities
Img_8799.jpg,cleaning_the_floor,YES,HouseholdActivities
Img_4085.jpg,holding_an_umbrella,NO,AnimalCare
Img_8419.jpg,gardening,YES,HouseholdActivities
Img_5941.jpg,pouring_liquid,YES,Social_LeisureActivities
Img_5779.jpg,holding_an_umbrella,NO,AnimalCare
Img_5934.jpg,texting_message,YES,Communication_Technology
Img_2056.jpg,using_a_computer,YES,Communication_Technology
Img_1782.jpg,climbing,NO,OutdoorActivities
Img_6803.jpg,rowing_a_boat,NO,OutdoorActivities
Img_7077.jpg,phoning,NO,Communication_Technology
Img_8513.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_3041.jpg,pouring_liquid,NO,Social_LeisureActivities
Img_4870.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_7468.jpg,riding_a_bike,NO,Sports_Recreation
Img_2665.jpg,taking_photos,NO,Artistic_MusicalActivities
Img_6678.jpg,gardening,NO,HouseholdActivities
Img_5340.jpg,jumping,YES,Sports_Recreation
Img_8780.jpg,drinking,NO,Social_LeisureActivities
Img_547.jpg,feeding_a_horse,YES,AnimalCare
Img_9033.jpg,looking_through_a_telescope,YES,Observation_Exploration
Img_507.jpg,waving_hands,YES,Social_LeisureActivities
Img_7547.jpg,playing_guitar,YES,Artistic_MusicalActivities
Img_5787.jpg,jumping,NO,Sports_Recreation
Img_4866.jpg,gardening,YES,HouseholdActivities
Img_3061.jpg,reading,NO,Artistic_MusicalActivities
Img_8.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_2050.jpg,phoning,NO,Communication_Technology
Img_2487.jpg,shooting_an_arrow,NO,Sports_Recreation
Img_7104.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_9444.jpg,waving_hands,NO,Social_LeisureActivities
Img_164.jpg,jumping,NO,Sports_Recreation
Img_4824.jpg,cooking,YES,HouseholdActivities
Img_6544.jpg,holding_an_umbrella,NO,AnimalCare
Img_5180.jpg,applauding,YES,Social_LeisureActivities
Img_1198.jpg,pushing_a_cart,YES,OutdoorActivities
Img_4826.jpg,applauding,YES,Social_LeisureActivities
Img_4304.jpg,washing_dishes,NO,PersonalCare_Hygiene
Img_4913.jpg,brushing_teeth,YES,PersonalCare_Hygiene
Img_5509.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_6483.jpg,applauding,NO,Social_LeisureActivities
Img_3459.jpg,playing_violin,YES,Artistic_MusicalActivities
Img_3624.jpg,throwing_frisby,YES,Sports_Recreation
Img_1897.jpg,rowing_a_boat,YES,OutdoorActivities
Img_5446.jpg,cooking,NO,HouseholdActivities
Img_2191.jpg,walking_the_dog,NO,OutdoorActivities
Img_6894.jpg,running,NO,OutdoorActivities
Img_4189.jpg,reading,NO,Artistic_MusicalActivities
Img_6445.jpg,applauding,YES,Social_LeisureActivities
Img_4110.jpg,gardening,NO,HouseholdActivities
Img_800.jpg,waving_hands,YES,Social_LeisureActivities
Img_2820.jpg,throwing_frisby,NO,Sports_Recreation
Img_8339.jpg,cooking,NO,HouseholdActivities
Img_1087.jpg,playing_guitar,NO,Artistic_MusicalActivities
Img_5495.jpg,cooking,NO,HouseholdActivities
Img_1902.jpg,smoking,NO,Social_LeisureActivities
Img_3480.jpg,riding_a_bike,NO,Sports_Recreation
Img_7865.jpg,looking_through_a_telescope,NO,Observation_Exploration
Img_8154.jpg,phoning,NO,Communication_Technology
Img_4340.jpg,rowing_a_boat,YES,OutdoorActivities
Img_5475.jpg,riding_a_bike,NO,Sports_Recreation
Img_6625.jpg,waving_hands,NO,Social_LeisureActivities
Img_719.jpg,throwing_frisby,YES,Sports_Recreation
Img_1470.jpg,climbing,NO,OutdoorActivities
Img_6344.jpg,texting_message,YES,Communication_Technology
Img_5985.jpg,cleaning_the_floor,NO,HouseholdActivities
Img_42.jpg,holding_an_umbrella,YES,AnimalCare
Img_5087.jpg,washing_dishes,YES,PersonalCare_Hygiene
Img_8987.jpg,playing_violin,NO,Artistic_MusicalActivities
Img_6651.jpg,cleaning_the_floor,NO,HouseholdActivities
Img_82.jpg,throwing_frisby,NO,Sports_Recreation
Img_6484.jpg,fixing_a_bike,YES,MaintenanceRepair
Img_5843.jpg,washing_dishes,YES,PersonalCare_Hygiene
Img_8125.jpg,cutting_vegetables,NO,HouseholdActivities
Img_815.jpg,walking_the_dog,YES,OutdoorActivities
Img_9058.jpg,pouring_liquid,NO,Social_LeisureActivities
Img_5093.jpg,riding_a_horse,NO,Sports_Recreation
Img_2106.jpg,riding_a_bike,NO,Sports_Recreation
Img_1693.jpg,running,YES,OutdoorActivities
Img_6759.jpg,climbing,YES,OutdoorActivities
Img_9177.jpg,climbing,NO,OutdoorActivities
Img_7914.jpg,applauding,YES,Social_LeisureActivities
Img_3152.jpg,blowing_bubbles,NO,Social_LeisureActivities
Img_3794.jpg,drinking,NO,Social_LeisureActivities
Img_8337.jpg,holding_an_umbrella,YES,AnimalCare
Img_916.jpg,gardening,NO,HouseholdActivities
Img_5001.jpg,cutting_trees,NO,MaintenanceRepair
Img_1928.jpg,blowing_bubbles,YES,Social_LeisureActivities
Img_8217.jpg,cooking,YES,HouseholdActivities
Img_2833.jpg,walking_the_dog,NO,OutdoorActivities
Img_5120.jpg,cutting_vegetables,YES,HouseholdActivities
Img_4710.jpg,jumping,YES,Sports_Recreation
Img_6942.jpg,drinking,YES,Social_LeisureActivities
Img_7133.jpg,rowing_a_boat,NO,OutdoorActivities
Img_8862.jpg,jumping,NO,Sports_Recreation
Img_7401.jpg,fixing_a_car,YES,MaintenanceRepair
Img_6447.jpg,washing_dishes,NO,PersonalCare_Hygiene
Img_6400.jpg,watching_TV,NO,Social_LeisureActivities
Img_2738.jpg,running,NO,OutdoorActivities
Img_402.jpg,cleaning_the_floor,NO,HouseholdActivities
Img_9109.jpg,climbing,NO,OutdoorActivities
Img_2241.jpg,fishing,NO,OutdoorActivities
Img_3629.jpg,feeding_a_horse,NO,AnimalCare
